2018-06-04 12:48:10,949 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id999831, state=FINISHED, type=type999831, host=host999831, timestamp=1528073296531]
2019-09-29 12:12:18,066 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=49, state=FINISHED, type=type_49, host=host_49, timestamp=1569751559073]
2019-09-29 12:12:18,066 - INFO - Test worker - demo.EventsProccessorService - [Ljava.lang.String;@194804ea file loaded successfuly ... 
2019-09-29 12:12:18,067 - INFO - Test worker - demo.EventsProccessorService -  Proccessing file with total of - 100 - log elements, looking for events longer than 4ms ....
2019-09-29 12:12:18,067 - DEBUG - Test worker - demo.EventsProccessorService - Proccesed Log Element ID = 44 - startTime = 1569751559064 - finishTime = 1569751559070 Event duration = 6
2019-09-29 12:12:18,067 - DEBUG - Test worker - demo.EventsProccessorService - Proccesed Log Element ID = 49 - startTime = 1569751559065 - finishTime = 1569751559073 Event duration = 8
2019-09-29 12:12:18,068 - DEBUG - Test worker - demo.EventsProccessorService - Proccesed Log Element ID = 12 - startTime = 1569751559063 - finishTime = 1569751559069 Event duration = 6
2019-09-29 12:12:18,068 - DEBUG - Test worker - demo.EventsProccessorService - Proccesed Log Element ID = 13 - startTime = 1569751559063 - finishTime = 1569751559070 Event duration = 7
2019-09-29 12:12:18,068 - DEBUG - Test worker - demo.EventsProccessorService - Proccesed Log Element ID = 15 - startTime = 1569751559063 - finishTime = 1569751559068 Event duration = 5
2019-09-29 12:12:18,068 - DEBUG - Test worker - demo.EventsProccessorService - Proccesed Log Element ID = 16 - startTime = 1569751559064 - finishTime = 1569751559071 Event duration = 7
2019-09-29 12:12:18,069 - DEBUG - Test worker - demo.EventsProccessorService - Proccesed Log Element ID = 17 - startTime = 1569751559064 - finishTime = 1569751559071 Event duration = 7
2019-09-29 12:12:18,069 - DEBUG - Test worker - demo.EventsProccessorService - Proccesed Log Element ID = 3 - startTime = 1569751559063 - finishTime = 1569751559071 Event duration = 8
2019-09-29 12:12:18,069 - DEBUG - Test worker - demo.EventsProccessorService - Proccesed Log Element ID = 6 - startTime = 1569751559063 - finishTime = 1569751559071 Event duration = 8
2019-09-29 12:12:18,069 - DEBUG - Test worker - demo.EventsProccessorService - Proccesed Log Element ID = 7 - startTime = 1569751559063 - finishTime = 1569751559068 Event duration = 5
2019-09-29 12:12:18,070 - DEBUG - Test worker - demo.EventsProccessorService - Proccesed Log Element ID = 8 - startTime = 1569751559063 - finishTime = 1569751559068 Event duration = 5
2019-09-29 12:12:18,070 - DEBUG - Test worker - demo.EventsProccessorService - Proccesed Log Element ID = 22 - startTime = 1569751559064 - finishTime = 1569751559071 Event duration = 7
2019-09-29 12:12:18,070 - DEBUG - Test worker - demo.EventsProccessorService - Proccesed Log Element ID = 23 - startTime = 1569751559064 - finishTime = 1569751559072 Event duration = 8
2019-09-29 12:12:18,070 - DEBUG - Test worker - demo.EventsProccessorService - Proccesed Log Element ID = 24 - startTime = 1569751559064 - finishTime = 1569751559071 Event duration = 7
2019-09-29 12:12:18,071 - DEBUG - Test worker - demo.EventsProccessorService - Proccesed Log Element ID = 25 - startTime = 1569751559064 - finishTime = 1569751559069 Event duration = 5
2019-09-29 12:12:18,071 - DEBUG - Test worker - demo.EventsProccessorService - Proccesed Log Element ID = 32 - startTime = 1569751559064 - finishTime = 1569751559072 Event duration = 8
2019-09-29 12:12:18,071 - DEBUG - Test worker - demo.EventsProccessorService - Proccesed Log Element ID = 33 - startTime = 1569751559064 - finishTime = 1569751559069 Event duration = 5
2019-09-29 12:12:18,071 - DEBUG - Test worker - demo.EventsProccessorService - Proccesed Log Element ID = 37 - startTime = 1569751559064 - finishTime = 1569751559069 Event duration = 5
2019-09-29 12:12:18,072 - DEBUG - Test worker - demo.EventsProccessorService - Proccesed Log Element ID = 42 - startTime = 1569751559064 - finishTime = 1569751559069 Event duration = 5
2019-09-29 12:12:18,072 - INFO - Test worker - demo.DataAccessObject - 44 6 type_44 host_44 true  - Added to database
2019-09-29 12:12:18,072 - INFO - Test worker - demo.DataAccessObject - 49 8 type_49 host_49 true  - Added to database
2019-09-29 12:12:18,072 - INFO - Test worker - demo.DataAccessObject - 12 6 type_12 host_12 true  - Added to database
2019-09-29 12:12:18,072 - INFO - Test worker - demo.DataAccessObject - 13 7 type_13 host_13 true  - Added to database
2019-09-29 12:12:18,072 - INFO - Test worker - demo.DataAccessObject - 15 5 type_15 host_15 true  - Added to database
2019-09-29 12:12:18,073 - INFO - Test worker - demo.DataAccessObject - 16 7 type_16 host_16 true  - Added to database
2019-09-29 12:12:18,073 - INFO - Test worker - demo.DataAccessObject - 17 7 type_17 host_17 true  - Added to database
2019-09-29 12:12:18,073 - INFO - Test worker - demo.DataAccessObject - 3 8 type_3 host_3 true  - Added to database
2019-09-29 12:12:18,073 - INFO - Test worker - demo.DataAccessObject - 6 8 type_6 host_6 true  - Added to database
2019-09-29 12:12:18,073 - INFO - Test worker - demo.DataAccessObject - 7 5 type_7 host_7 true  - Added to database
2019-09-29 12:12:18,073 - INFO - Test worker - demo.DataAccessObject - 8 5 type_8 host_8 true  - Added to database
2019-09-29 12:12:18,073 - INFO - Test worker - demo.DataAccessObject - 22 7 type_22 host_22 true  - Added to database
2019-09-29 12:12:18,074 - INFO - Test worker - demo.DataAccessObject - 23 8 type_23 host_23 true  - Added to database
2019-09-29 12:12:18,074 - INFO - Test worker - demo.DataAccessObject - 24 7 type_24 host_24 true  - Added to database
2019-09-29 12:12:18,074 - INFO - Test worker - demo.DataAccessObject - 25 5 type_25 host_25 true  - Added to database
2019-09-29 12:12:18,074 - INFO - Test worker - demo.DataAccessObject - 32 8 type_32 host_32 true  - Added to database
2019-09-29 12:12:18,074 - INFO - Test worker - demo.DataAccessObject - 33 5 type_33 host_33 true  - Added to database
2019-09-29 12:12:18,074 - INFO - Test worker - demo.DataAccessObject - 37 5 type_37 host_37 true  - Added to database
2019-09-29 12:12:18,074 - INFO - Test worker - demo.DataAccessObject - 42 5 type_42 host_42 true  - Added to database
2019-09-29 12:12:18,074 - INFO - Test worker - demo.EventsProccessorService - Database query OK ...
2019-09-29 12:12:18,101 - INFO - Test worker - hsqldb.db.HSQLDB63AC94516B.ENGINE - Database closed
2019-09-29 12:12:18,203 - INFO - Test worker - demo.EventsProccessorService - Database shutting down ... 
2019-09-29 12:12:18,214 - INFO - Test worker - demo.DataGenerator - Generated mock data file worth of = 8,7 kB
2019-09-29 12:12:26,214 - INFO - main - demo.DataAccessObject - Events Processor App Constructor - Data Access Object - initialized successfuly with DB file name = db_file
2019-09-29 12:12:26,231 - INFO - main - demo.EventsProccessorService - Successfuly cleaned database residue ... 
2019-09-29 12:12:26,231 - INFO - main - demo.EventsProccessorService - Successfuly created empty table for further work ... 
2019-09-29 12:12:26,231 - INFO - main - demo.EventsProccessorService - No arguments detected - Loading default test file ... 
2019-09-29 12:12:26,352 - DEBUG - main - demo.EventsProccessorService -  Printing entire file ...
2019-09-29 12:12:26,385 - DEBUG - main - demo.EventsProccessorService - Event = NormalLogEvent [id=scsmbstgra, state=STARTED, type=APPLICATION_LOG, host=12345, timestamp=1491377495212]
2019-09-29 12:12:26,385 - DEBUG - main - demo.EventsProccessorService - Event = NormalLogEvent [id=scsmbstgrb, state=STARTED, type=null, host=null, timestamp=1491377495213]
2019-09-29 12:12:26,385 - DEBUG - main - demo.EventsProccessorService - Event = NormalLogEvent [id=scsmbstgrc, state=FINISHED, type=null, host=null, timestamp=1491377495218]
2019-09-29 12:12:26,385 - DEBUG - main - demo.EventsProccessorService - Event = NormalLogEvent [id=scsmbstgra, state=FINISHED, type=APPLICATION_LOG, host=12345, timestamp=1491377495217]
2019-09-29 12:12:26,385 - DEBUG - main - demo.EventsProccessorService - Event = NormalLogEvent [id=scsmbstgrc, state=STARTED, type=null, host=null, timestamp=1491377495210]
2019-09-29 12:12:26,385 - DEBUG - main - demo.EventsProccessorService - Event = NormalLogEvent [id=scsmbstgrb, state=FINISHED, type=null, host=null, timestamp=1491377495216]
2019-09-29 12:12:26,386 - INFO - main - demo.EventsProccessorService - TestData file loaded successfuly ... 
2019-09-29 12:12:26,386 - INFO - main - demo.EventsProccessorService -  Proccessing file with total of - 6 - log elements, looking for events longer than 4ms ....
2019-09-29 12:12:26,425 - DEBUG - main - demo.EventsProccessorService - Proccesed Log Element ID = scsmbstgra - startTime = 1491377495212 - finishTime = 1491377495217 Event duration = 5
2019-09-29 12:12:26,425 - DEBUG - main - demo.EventsProccessorService - Proccesed Log Element ID = scsmbstgrc - startTime = 1491377495210 - finishTime = 1491377495218 Event duration = 8
2019-09-29 12:12:26,428 - INFO - main - demo.DataAccessObject - scsmbstgra 5 APPLICATION_LOG 12345 true  - Added to database
2019-09-29 12:12:26,429 - INFO - main - demo.DataAccessObject - scsmbstgrc 8 null null true  - Added to database
2019-09-29 12:12:26,429 - INFO - main - demo.EventsProccessorService - Database query OK ...
2019-09-29 12:12:26,462 - INFO - main - hsqldb.db.HSQLDB63AC94516B.ENGINE - Database closed
2019-09-29 12:12:26,563 - INFO - main - demo.EventsProccessorService - Database shutting down ... 
2019-09-29 12:12:31,441 - INFO - Test worker - demo.DataAccessObject - Events Processor App Constructor - Data Access Object - initialized successfuly with DB file name = db_file
2019-09-29 12:12:31,457 - INFO - Test worker - demo.EventsProccessorService - Successfuly cleaned database residue ... 
2019-09-29 12:12:31,457 - INFO - Test worker - demo.EventsProccessorService - Successfuly created empty table for further work ... 
2019-09-29 12:12:31,458 - INFO - Test worker - demo.EventsProccessorService - No arguments detected - Loading default test file ... 
2019-09-29 12:12:31,579 - DEBUG - Test worker - demo.EventsProccessorService -  Printing entire file ...
2019-09-29 12:12:31,615 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=scsmbstgra, state=STARTED, type=APPLICATION_LOG, host=12345, timestamp=1491377495212]
2019-09-29 12:12:31,615 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=scsmbstgrb, state=STARTED, type=null, host=null, timestamp=1491377495213]
2019-09-29 12:12:31,615 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=scsmbstgrc, state=FINISHED, type=null, host=null, timestamp=1491377495218]
2019-09-29 12:12:31,615 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=scsmbstgra, state=FINISHED, type=APPLICATION_LOG, host=12345, timestamp=1491377495217]
2019-09-29 12:12:31,616 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=scsmbstgrc, state=STARTED, type=null, host=null, timestamp=1491377495210]
2019-09-29 12:12:31,616 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=scsmbstgrb, state=FINISHED, type=null, host=null, timestamp=1491377495216]
2019-09-29 12:12:31,616 - INFO - Test worker - demo.EventsProccessorService - TestData file loaded successfuly ... 
2019-09-29 12:12:31,616 - INFO - Test worker - demo.EventsProccessorService -  Proccessing file with total of - 6 - log elements, looking for events longer than 4ms ....
2019-09-29 12:12:31,627 - DEBUG - Test worker - demo.EventsProccessorService - Proccesed Log Element ID = scsmbstgra - startTime = 1491377495212 - finishTime = 1491377495217 Event duration = 5
2019-09-29 12:12:31,627 - DEBUG - Test worker - demo.EventsProccessorService - Proccesed Log Element ID = scsmbstgrc - startTime = 1491377495210 - finishTime = 1491377495218 Event duration = 8
2019-09-29 12:12:31,630 - INFO - Test worker - demo.DataAccessObject - scsmbstgra 5 APPLICATION_LOG 12345 true  - Added to database
2019-09-29 12:12:31,631 - INFO - Test worker - demo.DataAccessObject - scsmbstgrc 8 null null true  - Added to database
2019-09-29 12:12:31,631 - INFO - Test worker - demo.EventsProccessorService - Database query OK ...
2019-09-29 12:12:31,666 - INFO - Test worker - hsqldb.db.HSQLDB63AC94516B.ENGINE - Database closed
2019-09-29 12:12:31,767 - INFO - Test worker - demo.EventsProccessorService - Database shutting down ... 
2019-09-29 12:12:31,795 - INFO - Test worker - demo.DataAccessObject - Events Processor App Constructor - Data Access Object - initialized successfuly with DB file name = db_file
2019-09-29 12:12:31,808 - INFO - Test worker - demo.EventsProccessorService - Successfuly cleaned database residue ... 
2019-09-29 12:12:31,808 - INFO - Test worker - demo.EventsProccessorService - Successfuly created empty table for further work ... 
2019-09-29 12:12:31,808 - INFO - Test worker - demo.EventsProccessorService - No arguments detected - Loading default test file ... 
2019-09-29 12:12:31,809 - DEBUG - Test worker - demo.EventsProccessorService -  Printing entire file ...
2019-09-29 12:12:31,810 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=scsmbstgra, state=STARTED, type=APPLICATION_LOG, host=12345, timestamp=1491377495212]
2019-09-29 12:12:31,810 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=scsmbstgrb, state=STARTED, type=null, host=null, timestamp=1491377495213]
2019-09-29 12:12:31,810 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=scsmbstgrc, state=FINISHED, type=null, host=null, timestamp=1491377495218]
2019-09-29 12:12:31,811 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=scsmbstgra, state=FINISHED, type=APPLICATION_LOG, host=12345, timestamp=1491377495217]
2019-09-29 12:12:31,811 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=scsmbstgrc, state=STARTED, type=null, host=null, timestamp=1491377495210]
2019-09-29 12:12:31,811 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=scsmbstgrb, state=FINISHED, type=null, host=null, timestamp=1491377495216]
2019-09-29 12:12:31,811 - INFO - Test worker - demo.EventsProccessorService - TestData file loaded successfuly ... 
2019-09-29 12:12:31,811 - INFO - Test worker - demo.EventsProccessorService -  Proccessing file with total of - 6 - log elements, looking for events longer than 4ms ....
2019-09-29 12:12:31,812 - DEBUG - Test worker - demo.EventsProccessorService - Proccesed Log Element ID = scsmbstgra - startTime = 1491377495212 - finishTime = 1491377495217 Event duration = 5
2019-09-29 12:12:31,812 - DEBUG - Test worker - demo.EventsProccessorService - Proccesed Log Element ID = scsmbstgrc - startTime = 1491377495210 - finishTime = 1491377495218 Event duration = 8
2019-09-29 12:12:31,813 - INFO - Test worker - demo.DataAccessObject - scsmbstgra 5 APPLICATION_LOG 12345 true  - Added to database
2019-09-29 12:12:31,813 - INFO - Test worker - demo.DataAccessObject - scsmbstgrc 8 null null true  - Added to database
2019-09-29 12:12:31,813 - INFO - Test worker - demo.EventsProccessorService - Database query OK ...
2019-09-29 12:12:31,839 - INFO - Test worker - hsqldb.db.HSQLDB63AC94516B.ENGINE - Database closed
2019-09-29 12:12:31,940 - INFO - Test worker - demo.EventsProccessorService - Database shutting down ... 
2019-09-29 12:12:31,970 - INFO - Test worker - demo.DataAccessObject - Events Processor App Constructor - Data Access Object - initialized successfuly with DB file name = db_file
2019-09-29 12:12:31,976 - INFO - Test worker - demo.EventsProccessorService - Successfuly cleaned database residue ... 
2019-09-29 12:12:31,976 - INFO - Test worker - demo.EventsProccessorService - Successfuly created empty table for further work ... 
2019-09-29 12:12:31,976 - INFO - Test worker - demo.EventsProccessorService - Arguments detected - Loading file ... 
2019-09-29 12:12:31,976 - DEBUG - Test worker - demo.EventsProccessorService -  Printing entire file ...
2019-09-29 12:12:31,977 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=0, state=STARTED, type=type_0, host=host_0, timestamp=1569751938207]
2019-09-29 12:12:31,977 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=0, state=FINISHED, type=type_0, host=host_0, timestamp=1569751938213]
2019-09-29 12:12:31,978 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=1, state=STARTED, type=type_1, host=host_1, timestamp=1569751938208]
2019-09-29 12:12:31,978 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=1, state=FINISHED, type=type_1, host=host_1, timestamp=1569751938217]
2019-09-29 12:12:31,979 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=2, state=STARTED, type=type_2, host=host_2, timestamp=1569751938208]
2019-09-29 12:12:31,979 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=2, state=FINISHED, type=type_2, host=host_2, timestamp=1569751938216]
2019-09-29 12:12:31,979 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=3, state=STARTED, type=type_3, host=host_3, timestamp=1569751938208]
2019-09-29 12:12:31,979 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=3, state=FINISHED, type=type_3, host=host_3, timestamp=1569751938209]
2019-09-29 12:12:31,979 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=4, state=STARTED, type=type_4, host=host_4, timestamp=1569751938208]
2019-09-29 12:12:31,980 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=4, state=FINISHED, type=type_4, host=host_4, timestamp=1569751938210]
2019-09-29 12:12:31,980 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=5, state=STARTED, type=type_5, host=host_5, timestamp=1569751938208]
2019-09-29 12:12:31,980 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=5, state=FINISHED, type=type_5, host=host_5, timestamp=1569751938215]
2019-09-29 12:12:31,981 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=6, state=STARTED, type=type_6, host=host_6, timestamp=1569751938208]
2019-09-29 12:12:31,981 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=6, state=FINISHED, type=type_6, host=host_6, timestamp=1569751938214]
2019-09-29 12:12:31,982 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=7, state=STARTED, type=type_7, host=host_7, timestamp=1569751938208]
2019-09-29 12:12:31,982 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=7, state=FINISHED, type=type_7, host=host_7, timestamp=1569751938215]
2019-09-29 12:12:31,983 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=8, state=STARTED, type=type_8, host=host_8, timestamp=1569751938208]
2019-09-29 12:12:31,983 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=8, state=FINISHED, type=type_8, host=host_8, timestamp=1569751938209]
2019-09-29 12:12:31,983 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=9, state=STARTED, type=type_9, host=host_9, timestamp=1569751938208]
2019-09-29 12:12:31,983 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=9, state=FINISHED, type=type_9, host=host_9, timestamp=1569751938216]
2019-09-29 12:12:31,984 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=10, state=STARTED, type=type_10, host=host_10, timestamp=1569751938208]
2019-09-29 12:12:31,984 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=10, state=FINISHED, type=type_10, host=host_10, timestamp=1569751938214]
2019-09-29 12:12:31,984 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=11, state=STARTED, type=type_11, host=host_11, timestamp=1569751938208]
2019-09-29 12:12:31,984 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=11, state=FINISHED, type=type_11, host=host_11, timestamp=1569751938214]
2019-09-29 12:12:31,984 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=12, state=STARTED, type=type_12, host=host_12, timestamp=1569751938208]
2019-09-29 12:12:31,984 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=12, state=FINISHED, type=type_12, host=host_12, timestamp=1569751938212]
2019-09-29 12:12:31,986 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=13, state=STARTED, type=type_13, host=host_13, timestamp=1569751938208]
2019-09-29 12:12:31,986 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=13, state=FINISHED, type=type_13, host=host_13, timestamp=1569751938214]
2019-09-29 12:12:31,986 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=14, state=STARTED, type=type_14, host=host_14, timestamp=1569751938208]
2019-09-29 12:12:31,987 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=14, state=FINISHED, type=type_14, host=host_14, timestamp=1569751938209]
2019-09-29 12:12:31,987 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=15, state=STARTED, type=type_15, host=host_15, timestamp=1569751938208]
2019-09-29 12:12:31,987 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=15, state=FINISHED, type=type_15, host=host_15, timestamp=1569751938213]
2019-09-29 12:12:31,987 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=16, state=STARTED, type=type_16, host=host_16, timestamp=1569751938208]
2019-09-29 12:12:31,988 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=16, state=FINISHED, type=type_16, host=host_16, timestamp=1569751938209]
2019-09-29 12:12:31,988 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=17, state=STARTED, type=type_17, host=host_17, timestamp=1569751938208]
2019-09-29 12:12:31,988 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=17, state=FINISHED, type=type_17, host=host_17, timestamp=1569751938209]
2019-09-29 12:12:31,988 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=18, state=STARTED, type=type_18, host=host_18, timestamp=1569751938208]
2019-09-29 12:12:31,988 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=18, state=FINISHED, type=type_18, host=host_18, timestamp=1569751938217]
2019-09-29 12:12:31,988 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=19, state=STARTED, type=type_19, host=host_19, timestamp=1569751938208]
2019-09-29 12:12:31,989 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=19, state=FINISHED, type=type_19, host=host_19, timestamp=1569751938213]
2019-09-29 12:12:31,989 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=20, state=STARTED, type=type_20, host=host_20, timestamp=1569751938208]
2019-09-29 12:12:31,989 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=20, state=FINISHED, type=type_20, host=host_20, timestamp=1569751938214]
2019-09-29 12:12:31,989 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=21, state=STARTED, type=type_21, host=host_21, timestamp=1569751938208]
2019-09-29 12:12:31,990 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=21, state=FINISHED, type=type_21, host=host_21, timestamp=1569751938216]
2019-09-29 12:12:31,990 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=22, state=STARTED, type=type_22, host=host_22, timestamp=1569751938208]
2019-09-29 12:12:31,990 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=22, state=FINISHED, type=type_22, host=host_22, timestamp=1569751938217]
2019-09-29 12:12:31,990 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=23, state=STARTED, type=type_23, host=host_23, timestamp=1569751938208]
2019-09-29 12:12:31,991 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=23, state=FINISHED, type=type_23, host=host_23, timestamp=1569751938214]
2019-09-29 12:12:31,991 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=24, state=STARTED, type=type_24, host=host_24, timestamp=1569751938208]
2019-09-29 12:12:31,991 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=24, state=FINISHED, type=type_24, host=host_24, timestamp=1569751938212]
2019-09-29 12:12:31,992 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=25, state=STARTED, type=type_25, host=host_25, timestamp=1569751938208]
2019-09-29 12:12:31,992 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=25, state=FINISHED, type=type_25, host=host_25, timestamp=1569751938210]
2019-09-29 12:12:31,992 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=26, state=STARTED, type=type_26, host=host_26, timestamp=1569751938208]
2019-09-29 12:12:31,992 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=26, state=FINISHED, type=type_26, host=host_26, timestamp=1569751938216]
2019-09-29 12:12:31,993 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=27, state=STARTED, type=type_27, host=host_27, timestamp=1569751938208]
2019-09-29 12:12:31,993 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=27, state=FINISHED, type=type_27, host=host_27, timestamp=1569751938214]
2019-09-29 12:12:31,993 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=28, state=STARTED, type=type_28, host=host_28, timestamp=1569751938208]
2019-09-29 12:12:31,993 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=28, state=FINISHED, type=type_28, host=host_28, timestamp=1569751938210]
2019-09-29 12:12:31,993 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=29, state=STARTED, type=type_29, host=host_29, timestamp=1569751938212]
2019-09-29 12:12:31,993 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=29, state=FINISHED, type=type_29, host=host_29, timestamp=1569751938221]
2019-09-29 12:12:31,995 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=30, state=STARTED, type=type_30, host=host_30, timestamp=1569751938212]
2019-09-29 12:12:31,995 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=30, state=FINISHED, type=type_30, host=host_30, timestamp=1569751938217]
2019-09-29 12:12:31,995 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=31, state=STARTED, type=type_31, host=host_31, timestamp=1569751938212]
2019-09-29 12:12:31,996 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=31, state=FINISHED, type=type_31, host=host_31, timestamp=1569751938214]
2019-09-29 12:12:31,996 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=32, state=STARTED, type=type_32, host=host_32, timestamp=1569751938212]
2019-09-29 12:12:31,996 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=32, state=FINISHED, type=type_32, host=host_32, timestamp=1569751938216]
2019-09-29 12:12:31,997 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=33, state=STARTED, type=type_33, host=host_33, timestamp=1569751938212]
2019-09-29 12:12:31,998 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=33, state=FINISHED, type=type_33, host=host_33, timestamp=1569751938221]
2019-09-29 12:12:31,998 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=34, state=STARTED, type=type_34, host=host_34, timestamp=1569751938212]
2019-09-29 12:12:31,998 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=34, state=FINISHED, type=type_34, host=host_34, timestamp=1569751938218]
2019-09-29 12:12:31,998 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=35, state=STARTED, type=type_35, host=host_35, timestamp=1569751938212]
2019-09-29 12:12:31,998 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=35, state=FINISHED, type=type_35, host=host_35, timestamp=1569751938213]
